2025.12.22 14:38:30 INFO  time: compiled spark-analytics-job in 0.19s
2025.12.22 14:38:32 INFO  compiling spark-analytics-job (3 scala sources)
2025.12.22 14:38:32 INFO  time: compiled spark-analytics-job in 0.23s
Dec 22, 2025 2:38:34 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 1949
2025.12.22 14:38:34 INFO  compiling spark-analytics-job (3 scala sources)
2025.12.22 14:38:34 INFO  time: compiled spark-analytics-job in 0.17s
2025.12.22 14:39:02 INFO  compiling spark-analytics-job (3 scala sources)
2025.12.22 14:39:02 INFO  time: compiled spark-analytics-job in 0.23s
2025.12.22 14:41:37 INFO  compiling spark-analytics-job (3 scala sources)
2025.12.22 14:41:37 INFO  time: compiled spark-analytics-job in 0.23s
2025.12.22 15:35:41 INFO  Created report: Optional[file:///Users/verussequeira/Documents/userdata/Workspace/spark-analytics-job/src/main/java/com/company/analytics/instrumentation/LogMethod.java]
2025.12.22 15:35:41 INFO  QDox parse error in file:///Users/verussequeira/Documents/userdata/Workspace/spark-analytics-job/src/main/java/com/company/analytics/instrumentation/LogMethod.java (full report at: "/Users/verussequeira/Documents/userdata/Workspace/spark-analytics-job/.metals/.reports/metals-full/2025-12-22/r_qdox-error_(spark-analytics-job)_15-35-41-128.md")
2025.12.22 15:35:41 INFO  compiling spark-analytics-job (12 scala sources and 1 java source)
2025.12.22 15:35:41 INFO  time: compiled spark-analytics-job in 0.23s
2025.12.22 15:35:41 INFO  compiling spark-analytics-job (12 scala sources and 1 java source)
2025.12.22 15:35:41 INFO  time: compiled spark-analytics-job in 68ms
2025.12.22 15:35:50 INFO  compiling spark-analytics-job (11 scala sources and 1 java source)
2025.12.22 15:35:53 WARN  Invalid text document uri received from build server: file:///Users/verussequeira/Documents/userdata/Workspace/spark-analytics-job/src/main/scala/com/company/analytics/instrumentation/LogMethod.scala
2025.12.22 15:35:53 INFO  time: compiled spark-analytics-job in 3.03s
Dec 22, 2025 3:39:29 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 2227
2025.12.22 15:43:04 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 15:43:05 INFO  time: compiled spark-analytics-job in 1.09s
2025.12.22 15:43:06 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 15:43:06 INFO  time: compiled spark-analytics-job in 0.8s
2025.12.22 15:43:10 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 15:43:10 INFO  time: compiled spark-analytics-job in 0.88s
2025.12.22 15:53:16 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 15:53:16 INFO  time: compiled spark-analytics-job in 0.88s
2025.12.22 15:53:18 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 15:53:18 INFO  time: compiled spark-analytics-job in 0.88s
2025.12.22 15:53:22 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 15:53:22 INFO  time: compiled spark-analytics-job in 0.93s
2025.12.22 15:53:25 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 15:53:25 INFO  time: compiled spark-analytics-job in 0.81s
2025.12.22 15:53:28 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 15:53:28 INFO  time: compiled spark-analytics-job in 0.83s
2025.12.22 15:56:01 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 15:56:01 INFO  time: compiled spark-analytics-job in 0.66s
2025.12.22 15:56:14 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 15:56:14 INFO  time: compiled spark-analytics-job in 0.49s
2025.12.22 15:56:24 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 15:56:24 INFO  time: compiled spark-analytics-job in 0.49s
2025.12.22 16:49:07 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 16:49:07 INFO  time: compiled spark-analytics-job in 0.62s
2025.12.22 16:49:40 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 16:49:40 INFO  time: compiled spark-analytics-job in 0.5s
2025.12.22 16:50:43 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 16:50:43 INFO  time: compiled spark-analytics-job in 0.65s
2025.12.22 16:50:50 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 16:50:50 INFO  time: compiled spark-analytics-job in 0.57s
2025.12.22 16:55:17 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 16:55:17 INFO  time: compiled spark-analytics-job in 0.59s
2025.12.22 16:55:25 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 16:55:25 INFO  time: compiled spark-analytics-job in 0.85s
2025.12.22 16:55:31 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 16:55:31 INFO  time: compiled spark-analytics-job in 0.87s
2025.12.22 16:55:35 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 16:55:36 WARN  Could not load snapshot text for /Users/verussequeira/Documents/userdata/Workspace/spark-analytics-job/src/main/scala/com/company/analytics/instrumentation/MethodLoggingAspect.scala
2025.12.22 16:55:35 INFO  time: compiled spark-analytics-job in 0.88s
2025.12.22 16:55:40 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 16:55:40 INFO  time: compiled spark-analytics-job in 0.87s
2025.12.22 16:55:59 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 16:55:59 INFO  time: compiled spark-analytics-job in 0.55s
2025.12.22 16:56:05 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 16:56:05 INFO  time: compiled spark-analytics-job in 0.15s
2025.12.22 16:56:11 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 16:56:11 INFO  time: compiled spark-analytics-job in 0.65s
2025.12.22 16:56:20 INFO  compiling spark-analytics-job (1 scala source)
2025.12.22 16:56:20 INFO  time: compiled spark-analytics-job in 0.6s
